0.00.026.586 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.166.218 W srv  llama_server: -----------------
0.00.166.220 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.166.220 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.166.221 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.166.221 W srv  llama_server: -----------------
0.00.167.514 I srv    load_model: loading model 'runs/raft-s0/gguf_e2/model.Q8_0.gguf'
0.00.672.923 W model has unused tensor blk.24.attn_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.928 W model has unused tensor blk.24.post_attention_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.931 W model has unused tensor blk.24.attn_q.weight (size = 4456448 bytes) -- ignoring
0.00.672.933 W model has unused tensor blk.24.attn_k.weight (size = 557056 bytes) -- ignoring
0.00.672.934 W model has unused tensor blk.24.attn_v.weight (size = 557056 bytes) -- ignoring
0.00.672.938 W model has unused tensor blk.24.attn_output.weight (size = 2228224 bytes) -- ignoring
0.00.672.939 W model has unused tensor blk.24.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.940 W model has unused tensor blk.24.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.942 W model has unused tensor blk.24.ffn_gate.weight (size = 3899392 bytes) -- ignoring
0.00.672.943 W model has unused tensor blk.24.ffn_down.weight (size = 3899392 bytes) -- ignoring
0.00.672.944 W model has unused tensor blk.24.ffn_up.weight (size = 3899392 bytes) -- ignoring
0.00.672.946 W model has unused tensor blk.24.nextn.eh_proj.weight (size = 2228224 bytes) -- ignoring
0.00.672.955 W model has unused tensor blk.24.nextn.enorm.weight (size = 4096 bytes) -- ignoring
0.00.672.957 W model has unused tensor blk.24.nextn.hnorm.weight (size = 4096 bytes) -- ignoring
0.00.672.961 W model has unused tensor blk.24.nextn.shared_head_norm.weight (size = 4096 bytes) -- ignoring
0.01.206.229 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.208.109 I srv  llama_server: model loaded
0.01.208.114 I srv  llama_server: listening on http://127.0.0.1:8091
0.03.071.392 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.52.528.944 I slot print_timing: id  2 | task 44469 |       total time =      71.62 ms /  2179 tokens
1.52.528.945 I slot print_timing: id  2 | task 44469 |    graphs reused =      42248
1.52.529.046 I slot      release: id  2 | task 44469 | stop processing: n_tokens = 2178, truncated = 0
1.52.536.572 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.109
1.52.536.642 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.737 MiB)
1.52.544.680 I slot launch_slot_: id  2 | task 44487 | processing task, is_child = 0
1.52.616.041 I slot print_timing: id  2 | task 44487 | prompt eval time =      47.32 ms /  2148 tokens (    0.02 ms per token, 45393.07 tokens per second)
1.52.616.044 I slot print_timing: id  2 | task 44487 |        eval time =      24.02 ms /    15 tokens (    1.60 ms per token,   624.35 tokens per second)
1.52.616.044 I slot print_timing: id  2 | task 44487 |       total time =      71.34 ms /  2163 tokens
1.52.616.045 I slot print_timing: id  2 | task 44487 |    graphs reused =      42261
1.52.616.144 I slot      release: id  2 | task 44487 | stop processing: n_tokens = 2162, truncated = 0
1.52.623.039 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.107 (> 0.100 thold), f_keep = 0.110
1.52.623.107 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.666 MiB)
1.52.631.088 I slot launch_slot_: id  2 | task 44505 | processing task, is_child = 0
1.52.702.754 I slot print_timing: id  2 | task 44505 | prompt eval time =      47.65 ms /  2217 tokens (    0.02 ms per token, 46528.71 tokens per second)
1.52.702.756 I slot print_timing: id  2 | task 44505 |        eval time =      24.00 ms /    15 tokens (    1.60 ms per token,   624.95 tokens per second)
1.52.702.757 I slot print_timing: id  2 | task 44505 |       total time =      71.65 ms /  2232 tokens
1.52.702.758 I slot print_timing: id  2 | task 44505 |    graphs reused =      42274
1.52.702.850 I slot      release: id  2 | task 44505 | stop processing: n_tokens = 2231, truncated = 0
1.52.709.515 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.106
1.52.709.578 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.997 MiB)
1.52.717.633 I slot launch_slot_: id  2 | task 44523 | processing task, is_child = 0
1.52.788.806 I slot print_timing: id  2 | task 44523 | prompt eval time =      47.19 ms /  2137 tokens (    0.02 ms per token, 45289.82 tokens per second)
1.52.788.809 I slot print_timing: id  2 | task 44523 |        eval time =      23.97 ms /    15 tokens (    1.60 ms per token,   625.76 tokens per second)
1.52.788.810 I slot print_timing: id  2 | task 44523 |       total time =      71.16 ms /  2152 tokens
1.52.788.810 I slot print_timing: id  2 | task 44523 |    graphs reused =      42287
1.52.788.904 I slot      release: id  2 | task 44523 | stop processing: n_tokens = 2151, truncated = 0
1.52.795.762 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.110
1.52.795.823 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.324 MiB)
1.52.811.424 I slot launch_slot_: id  2 | task 44541 | processing task, is_child = 0
1.53.008.279 I slot print_timing: id  2 | task 44541 | prompt eval time =      47.51 ms /  2144 tokens (    0.02 ms per token, 45128.29 tokens per second)
1.53.008.281 I slot print_timing: id  2 | task 44541 |        eval time =     149.33 ms /    95 tokens (    1.57 ms per token,   636.19 tokens per second)
1.53.008.282 I slot print_timing: id  2 | task 44541 |       total time =     196.84 ms /  2239 tokens
1.53.008.282 I slot print_timing: id  2 | task 44541 |    graphs reused =      42380
1.53.008.376 I slot      release: id  2 | task 44541 | stop processing: n_tokens = 2238, truncated = 0
1.53.015.722 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.115 (> 0.100 thold), f_keep = 0.106
1.53.015.792 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.361 MiB)
1.53.031.482 I slot launch_slot_: id  2 | task 44639 | processing task, is_child = 0
1.53.188.940 I slot print_timing: id  2 | task 44639 | prompt eval time =      45.61 ms /  2054 tokens (    0.02 ms per token, 45033.98 tokens per second)
1.53.188.943 I slot print_timing: id  2 | task 44639 |        eval time =     111.82 ms /    71 tokens (    1.57 ms per token,   634.93 tokens per second)
1.53.188.944 I slot print_timing: id  2 | task 44639 |       total time =     157.43 ms /  2125 tokens
1.53.188.944 I slot print_timing: id  2 | task 44639 |    graphs reused =      42449
1.53.189.035 I slot      release: id  2 | task 44639 | stop processing: n_tokens = 2124, truncated = 0
1.53.196.883 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.117 (> 0.100 thold), f_keep = 0.112
1.53.196.968 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.913 MiB)
1.53.212.318 I slot launch_slot_: id  2 | task 44713 | processing task, is_child = 0
1.53.408.873 I slot print_timing: id  2 | task 44713 | prompt eval time =      45.10 ms /  2032 tokens (    0.02 ms per token, 45050.44 tokens per second)
1.53.408.876 I slot print_timing: id  2 | task 44713 |        eval time =     151.43 ms /    95 tokens (    1.59 ms per token,   627.35 tokens per second)
1.53.408.876 I slot print_timing: id  2 | task 44713 |       total time =     196.53 ms /  2127 tokens
1.53.408.877 I slot print_timing: id  2 | task 44713 |    graphs reused =      42541
1.53.408.971 I slot      release: id  2 | task 44713 | stop processing: n_tokens = 2126, truncated = 0
1.53.416.573 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.111
1.53.416.643 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.467 MiB)
1.53.432.029 I slot launch_slot_: id  2 | task 44811 | processing task, is_child = 0
1.53.730.137 I slot print_timing: id  2 | task 44811 | prompt eval time =      47.20 ms /  2077 tokens (    0.02 ms per token, 44006.10 tokens per second)
1.53.730.139 I slot print_timing: id  2 | task 44811 |        eval time =     250.88 ms /   160 tokens (    1.57 ms per token,   637.75 tokens per second)
1.53.730.140 I slot print_timing: id  2 | task 44811 |       total time =     298.08 ms /  2237 tokens
1.53.730.140 I slot print_timing: id  2 | task 44811 |    graphs reused =      42699
1.53.730.228 I slot      release: id  2 | task 44811 | stop processing: n_tokens = 2236, truncated = 0
1.53.738.140 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.117 (> 0.100 thold), f_keep = 0.106
1.53.738.223 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.302 MiB)
1.53.754.284 I slot launch_slot_: id  2 | task 44974 | processing task, is_child = 0
1.53.950.568 I slot print_timing: id  2 | task 44974 | prompt eval time =      44.92 ms /  2029 tokens (    0.02 ms per token, 45166.17 tokens per second)
1.53.950.570 I slot print_timing: id  2 | task 44974 |        eval time =     151.33 ms /    95 tokens (    1.59 ms per token,   627.75 tokens per second)
1.53.950.571 I slot print_timing: id  2 | task 44974 |       total time =     196.26 ms /  2124 tokens
1.53.950.571 I slot print_timing: id  2 | task 44974 |    graphs reused =      42791
1.53.950.664 I slot      release: id  2 | task 44974 | stop processing: n_tokens = 2123, truncated = 0
1.53.958.484 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.112
1.53.958.566 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.840 MiB)
1.53.966.746 I slot launch_slot_: id  2 | task 45072 | processing task, is_child = 0
1.54.218.289 I slot print_timing: id  2 | task 45072 | prompt eval time =      48.45 ms /  2236 tokens (    0.02 ms per token, 46148.77 tokens per second)
1.54.218.292 I slot print_timing: id  2 | task 45072 |        eval time =     203.06 ms /   128 tokens (    1.59 ms per token,   630.36 tokens per second)
1.54.218.293 I slot print_timing: id  2 | task 45072 |       total time =     251.51 ms /  2364 tokens
1.54.218.294 I slot print_timing: id  2 | task 45072 |    graphs reused =      42916
1.54.218.393 I slot      release: id  2 | task 45072 | stop processing: n_tokens = 2363, truncated = 0
1.54.226.367 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.100
1.54.226.452 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.826 MiB)
1.54.242.821 I slot launch_slot_: id  2 | task 45203 | processing task, is_child = 0
1.54.405.812 I slot print_timing: id  2 | task 45203 | prompt eval time =      49.20 ms /  2296 tokens (    0.02 ms per token, 46665.72 tokens per second)
1.54.405.815 I slot print_timing: id  2 | task 45203 |        eval time =     113.76 ms /    71 tokens (    1.60 ms per token,   624.11 tokens per second)
1.54.405.815 I slot print_timing: id  2 | task 45203 |       total time =     162.96 ms /  2367 tokens
1.54.405.816 I slot print_timing: id  2 | task 45203 |    graphs reused =      42984
1.54.405.917 I slot      release: id  2 | task 45203 | stop processing: n_tokens = 2366, truncated = 0
1.54.413.974 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565788810846
1.54.414.036 I slot launch_slot_: id  1 | task 45277 | processing task, is_child = 0
1.54.414.106 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.652 MiB)
1.54.669.450 I slot print_timing: id  1 | task 45277 | prompt eval time =      49.93 ms /  2474 tokens (    0.02 ms per token, 49553.34 tokens per second)
1.54.669.453 I slot print_timing: id  1 | task 45277 |        eval time =     196.84 ms /   124 tokens (    1.59 ms per token,   629.94 tokens per second)
1.54.669.454 I slot print_timing: id  1 | task 45277 |       total time =     246.77 ms /  2598 tokens
1.54.669.454 I slot print_timing: id  1 | task 45277 |    graphs reused =      43105
1.54.669.557 I slot      release: id  1 | task 45277 | stop processing: n_tokens = 2597, truncated = 0
1.54.677.493 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.104 (> 0.100 thold), f_keep = 0.091
1.54.677.591 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.007 MiB)
1.54.694.091 I slot launch_slot_: id  1 | task 45404 | processing task, is_child = 0
1.54.870.796 I slot print_timing: id  1 | task 45404 | prompt eval time =      48.82 ms /  2284 tokens (    0.02 ms per token, 46786.98 tokens per second)
1.54.870.799 I slot print_timing: id  1 | task 45404 |        eval time =     127.86 ms /    80 tokens (    1.60 ms per token,   625.67 tokens per second)
1.54.870.800 I slot print_timing: id  1 | task 45404 |       total time =     176.68 ms /  2364 tokens
1.54.870.801 I slot print_timing: id  1 | task 45404 |    graphs reused =      43182
1.54.870.902 I slot      release: id  1 | task 45404 | stop processing: n_tokens = 2363, truncated = 0
1.54.879.028 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565790224973
1.54.879.098 I slot launch_slot_: id  0 | task 45487 | processing task, is_child = 0
1.54.879.160 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.690 MiB)
1.55.112.562 I slot print_timing: id  0 | task 45487 | prompt eval time =      50.06 ms /  2482 tokens (    0.02 ms per token, 49577.53 tokens per second)
1.55.112.565 I slot print_timing: id  0 | task 45487 |        eval time =     167.24 ms /   105 tokens (    1.59 ms per token,   627.86 tokens per second)
1.55.112.566 I slot print_timing: id  0 | task 45487 |       total time =     217.30 ms /  2587 tokens
1.55.112.566 I slot print_timing: id  0 | task 45487 |    graphs reused =      43284
1.55.112.670 I slot      release: id  0 | task 45487 | stop processing: n_tokens = 2586, truncated = 0
1.55.120.797 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.102 (> 0.100 thold), f_keep = 0.091
1.55.120.897 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.455 MiB)
1.55.137.637 I slot launch_slot_: id  0 | task 45595 | processing task, is_child = 0
1.55.432.891 I slot print_timing: id  0 | task 45595 | prompt eval time =      48.92 ms /  2315 tokens (    0.02 ms per token, 47323.13 tokens per second)
1.55.432.894 I slot print_timing: id  0 | task 45595 |        eval time =     246.31 ms /   156 tokens (    1.58 ms per token,   633.35 tokens per second)
1.55.432.894 I slot print_timing: id  0 | task 45595 |       total time =     295.23 ms /  2471 tokens
1.55.432.895 I slot print_timing: id  0 | task 45595 |    graphs reused =      43438
1.55.433.002 I slot      release: id  0 | task 45595 | stop processing: n_tokens = 2470, truncated = 0
1.55.441.574 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.096
1.55.441.669 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.396 MiB)
1.55.457.362 I slot launch_slot_: id  0 | task 45754 | processing task, is_child = 0
1.55.529.275 I slot print_timing: id  0 | task 45754 | prompt eval time =      47.71 ms /  2139 tokens (    0.02 ms per token, 44829.61 tokens per second)
1.55.529.277 I slot print_timing: id  0 | task 45754 |        eval time =      24.17 ms /    15 tokens (    1.61 ms per token,   620.50 tokens per second)
1.55.529.278 I slot print_timing: id  0 | task 45754 |       total time =      71.89 ms /  2154 tokens
1.55.529.279 I slot print_timing: id  0 | task 45754 |    graphs reused =      43451
1.55.529.376 I slot      release: id  0 | task 45754 | stop processing: n_tokens = 2153, truncated = 0
1.55.536.206 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.110
1.55.536.266 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 73.175 MiB)
1.55.550.975 I slot launch_slot_: id  0 | task 45772 | processing task, is_child = 0
1.55.720.705 I slot print_timing: id  0 | task 45772 | prompt eval time =      46.58 ms /  2072 tokens (    0.02 ms per token, 44484.52 tokens per second)
1.55.720.708 I slot print_timing: id  0 | task 45772 |        eval time =     123.14 ms /    78 tokens (    1.58 ms per token,   633.45 tokens per second)
1.55.720.708 I slot print_timing: id  0 | task 45772 |       total time =     169.71 ms /  2150 tokens
1.55.720.709 I slot print_timing: id  0 | task 45772 |    graphs reused =      43527
1.55.720.799 I slot      release: id  0 | task 45772 | stop processing: n_tokens = 2149, truncated = 0
1.55.728.822 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.113 (> 0.100 thold), f_keep = 0.110
1.55.728.890 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 51.162 MiB)
1.55.729.560 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.274 MiB)
1.55.737.753 I slot launch_slot_: id  0 | task 45853 | processing task, is_child = 0
1.55.907.230 I slot print_timing: id  0 | task 45853 | prompt eval time =      46.46 ms /  2094 tokens (    0.02 ms per token, 45070.06 tokens per second)
1.55.907.233 I slot print_timing: id  0 | task 45853 |        eval time =     123.00 ms /    78 tokens (    1.58 ms per token,   634.14 tokens per second)
1.55.907.233 I slot print_timing: id  0 | task 45853 |       total time =     169.46 ms /  2172 tokens
1.55.907.233 I slot print_timing: id  0 | task 45853 |    graphs reused =      43603
1.55.907.307 I slot      release: id  0 | task 45853 | stop processing: n_tokens = 2171, truncated = 0
1.55.915.117 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.109
1.55.915.170 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.868 MiB)
1.55.923.373 I slot launch_slot_: id  0 | task 45934 | processing task, is_child = 0
1.56.134.803 I slot print_timing: id  0 | task 45934 | prompt eval time =      46.26 ms /  2082 tokens (    0.02 ms per token, 45003.57 tokens per second)
1.56.134.806 I slot print_timing: id  0 | task 45934 |        eval time =     165.15 ms /   105 tokens (    1.57 ms per token,   635.77 tokens per second)
1.56.134.806 I slot print_timing: id  0 | task 45934 |       total time =     211.42 ms /  2187 tokens
1.56.134.807 I slot print_timing: id  0 | task 45934 |    graphs reused =      43706
1.56.134.878 I slot      release: id  0 | task 45934 | stop processing: n_tokens = 2186, truncated = 0
1.56.141.484 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.112 (> 0.100 thold), f_keep = 0.108
